osm_id;osm_type;district;name;amenity;tourism;cuisine;opening_hours;website;lat;lon
892215628;node;Leopoldstadt;Burger King;fast_food;;burger;Fr,Sa 10:00-24:00, Su-Th 10:00-23:00;;48.2045392;16.3714657
893028434;node;Leopoldstadt;das Hegel;cafe;;regional;Th-Su 17:00-23:00;https://www.dashegel.at/;48.2035189;16.3758028
894087114;node;Leopoldstadt;Sesch Besch;restaurant;;oriental;Su-Th 10:00-24:00;;;
894087120;node;Leopoldstadt;Kotor;cafe;;;;;48.2032311;16.3759528
894087141;node;Leopoldstadt;Sino 1;fast_food;;asian;Mo-Fr 11:30-16:30;;48.2031258;16.3732158
901058081;node;Leopoldstadt;Huth Gastwirtschaft;restaurant;;regional;Mo-Su 12:00-24:00;https://www.huth-gastwirtschaft.at/;48.2043469;16.3753527
901058136;node;Leopoldstadt;Paul und Anna;restaurant;;breakfast;;;;
901058189;node;Leopoldstadt;Der Bettelstudent;restaurant;;regional;Mo-Tu 11:00-24:00;;;
901058218;node;Leopoldstadt;Bettel Student;bar;;;Mo-Th 11:00-12:00, Fr,Sa 11:00-02:00, Su 11:00-12:00;https://www.bettel-alm.at/;48.2041025;16.3744638
901058229;node;Leopoldstadt;da Moritz Huth;restaurant;;italian;Mo-Su 12:00-24:00;https://www.damoritz.at/;48.2045912;16.3753227
901058296;node;Leopoldstadt;Grappino;restaurant;;italian;;https://ristorantegrappino.eatbu.com/;48.2034205;16.3734306
901058327;node;Leopoldstadt;Mnozil's Gastwirtschaft zum Kellergwölb;restaurant;;regional;;https://www.kellergwoelb.com/;48.2046259;16.3744617
902496915;node;Leopoldstadt;Mama Kraft;pub;;;Su-We 12:00-23:00;;;
902496928;node;Leopoldstadt;Roo Bar;pub;;pizza;;;;
902496930;node;Leopoldstadt;Mama & der Bulle;restaurant;;steak_house;Mo-Su 12:00-24:00;https://www.mamaundderbulle.at/;48.204493;16.3755519
902496931;node;Leopoldstadt;Tian Restaurant;restaurant;;;Tu-Sa,PH 12:00-24:00;;;
902496940;node;Leopoldstadt;Cafe-Confiserie Ronacher;cafe;;regional;Tu,We 14:00-19:00;;;
902496942;node;Leopoldstadt;Chuan;restaurant;;chinese;Mo-Su 12:00-23:00;https://www.chuan.at/;48.2045732;16.3758891
912021095;node;Leopoldstadt;Essdur;restaurant;;;;https://essdur.at/;48.200581;16.3780461
913963125;node;Leopoldstadt;Herlitschka;restaurant;;regional;Su-Th 12:00-23:00;;;
913963143;node;Leopoldstadt;Gmoakeller;restaurant;;regional;Mo-Sa 11:00-00:00;https://www.gmoakeller.at/;48.2004567;16.3786778
914811860;node;Leopoldstadt;Pizza - Kebap;fast_food;;pizza;;;;
920427496;node;Leopoldstadt;Daniel Moser;cafe;;;;;48.2105441;16.3749331
923938958;node;Leopoldstadt;Santa Lucia;restaurant;;italian;Mo-Fr 10:30-14:30,17:30-22:00;;;
923938959;node;Leopoldstadt;Arco;restaurant;;;Mo-Fr 11:30-15:30;https://www.arco-wien.at/;48.1996669;16.3796178
923938963;node;Leopoldstadt;Hühnermann;fast_food;;chicken;Mo-Fr 08:00-17:00;;48.1989041;16.379907
923938964;node;Leopoldstadt;Café am Heumarkt;cafe;;;Mo-Fr 10:00-23:00;;;
928313174;node;Leopoldstadt;Cafe Else;bar;;;Mo-Sa 17:00-01:00+;;;
929228045;node;Leopoldstadt;Mostlandl;restaurant;;regional;Su-Fr 09:00-23:00;;;
947077611;node;Leopoldstadt;HAN am Stadtpark;restaurant;;korean;Tu-Fr 17:00-22:00;;;
947077620;node;Leopoldstadt;To Ellinikon;restaurant;;greek;Mo-Fr 11:00-15:00,17:00-23:00;;;
948462273;node;Leopoldstadt;Goldy's;fast_food;;;;;48.2037181;16.3718969
948462336;node;Leopoldstadt;Conditorei Sluka;cafe;;;Mo-Th 08:00-20:00;;;
948462380;node;Leopoldstadt;Asiam;restaurant;;asian;Mo-Fr 11:00-15:00;;48.2039289;16.3711091
948462441;node;Leopoldstadt;Al Caminetto;restaurant;;italian_pizza;;;;
948462468;node;Leopoldstadt;Chen's Ramen;restaurant;;chinese;We-Mo 11:30-21:30;https://chens.eatbu.com/;48.2039946;16.3714311
948462504;node;Leopoldstadt;Café am Dom;restaurant;;;;;48.2086271;16.3719733
948462526;node;Leopoldstadt;Vilveta Bar;bar;;;;;48.2038184;16.3715246
948462584;node;Leopoldstadt;Takumi Ramen;restaurant;;ramen;Mo-Su 12:00-21:30;https://www.takumiramennoodles.com;48.2040713;16.3712194
948462588;node;Leopoldstadt;Smoothie & Juice Bar;fast_food;;juice;Mo-Fr 08:00-19:00;;;
948605663;node;Leopoldstadt;Nordsee;fast_food;;seafood;Mo-Su 08:30-23:30;;48.2060137;16.3715673
948703166;node;Leopoldstadt;Gasthaus Pöschl;restaurant;;austrian;Mo-Sa 12:00-23:00;https://gasthauspoeschl.com;48.2066571;16.3738582
948703255;node;Leopoldstadt;Restaurant zum weißen Rauchfangkehrer;restaurant;;regional;;https://www.weisser-rauchfangkehrer.at/;48.2068834;16.3728105
950536056;node;Leopoldstadt;Fresh Bowl;fast_food;;asian;;;;
950536072;node;Leopoldstadt;Cafe Caramel;cafe;;;Mo-Fr 09:00-23:00;;;
956080252;node;Leopoldstadt;Uno-Duo-Tre;restaurant;;italian;Mo-Th 08:00-22:00, Fr-Su 08:00-23:00;https://unoduetre.at/;48.2031626;16.3820172
956080337;node;Leopoldstadt;Asia Bistro;restaurant;;asian;Mo-Fr 11:00-14:30, Tu,Th 18:00-20:00;;48.2002117;16.3811061
956080380;node;Leopoldstadt;Cafe Bar Old Splendor;pub;;;Mo-Fr 11:00-23:00;https://www.cafe-oldsplendor.at/;48.2020985;16.3831443
956159131;node;Leopoldstadt;New York Bar;bar;;;;http://www.newyork-bar.at/;48.2043363;16.3717832
956159141;node;Leopoldstadt;Mama's Ramen;restaurant;;chinese;;;48.2062034;16.3735609
956159161;node;Leopoldstadt;Trattoria La No;restaurant;;italian;Tu-Sa 11:30-14:30,18:00-22:00;;;
956159179;node;Leopoldstadt;Natürlich Wrenkh;restaurant;;;Mo-Fr 11:00-17:00;;48.2059777;16.372311
956159191;node;Leopoldstadt;Wienerwald;restaurant;;regional;11:00-22:00;;48.2046047;16.3712022
956159203;node;Leopoldstadt;Morris;restaurant;;local;;;48.2042886;16.3722884
956159205;node;Leopoldstadt;Stadtheuriger Gigerl;restaurant;;local;Mo-Th 15:30-24:00;;;
956159223;node;Leopoldstadt;Ristorante Sole;restaurant;;italian;;https://www.ristorante-sole.at/;48.2042732;16.3719926
956159244;node;Leopoldstadt;All Reis;restaurant;;thai;Mo-Su 11:00-22:00;https://www.allreis.com;48.2062086;16.3732363
956430037;node;Leopoldstadt;Pisco Latinbar;bar;;;;;48.2059003;16.3759374
956430055;node;Leopoldstadt;L. Heiner Hofzuckerbäcker;cafe;;;Mo-Sa 09:00-18:30;;;
956430057;node;Leopoldstadt;Plachutta;restaurant;;local;Mo-Su 11:30-23:30;https://www.plachutta-wollzeile.at/;48.2075481;16.378755
956430067;node;Leopoldstadt;Lord of S;restaurant;;oriental;Mo-Su 11:00-02:00;https://lordofs.com/;48.2058797;16.3783111
956430106;node;Leopoldstadt;Ristorante Al Borgo;restaurant;;italian;Mo-Fr 11:30-15:00,18:00-24:00;;;
956430111;node;Leopoldstadt;Il Bosso;cafe;;;Mo-Sa 12:00-22:00;;;
956430114;node;Leopoldstadt;Cantinetta La Norma;restaurant;;italian;Mo-Su 11:00-00:00;https://www.lanorma.at;48.2068074;16.3745946
956430117;node;Leopoldstadt;Harry's Bar;bar;;;;;48.2057725;16.3785712
956430121;node;Leopoldstadt;Pürstner;restaurant;;regional;Mo-Su 10:00-24:00;http://puerstner.com/;48.2070491;16.3764644
956430125;node;Leopoldstadt;XO Grill;fast_food;;burger;Mo-Su,PH 12:00-22:00;https://www.xo-grill.at/;48.2077406;16.3773621
956430126;node;Leopoldstadt;Restaurant zu den 3 Hacken;restaurant;;regional;Mo-Sa 11:30-23:00;https://www.zuden3hacken.at/;48.2062437;16.3758573
956430135;node;Leopoldstadt;Hillinger Wineshop & Bar;bar;;;Tu-Sa 15:00-23:00;https://www.leo-hillinger.com/wineshops/;48.2082188;16.3771324
956430137;node;Leopoldstadt;Seiler's;bar;;;;http://www.cristall-cafe.at/;48.2063101;16.3768873
956430160;node;Leopoldstadt;Aida;cafe;;coffee_shop;;;;
956430162;node;Leopoldstadt;Ristorante Firenze Enoteca;restaurant;;italian;Mo-Su 12:00-22:00;;48.2078671;16.3723947
956432196;node;Leopoldstadt;Weibels Wirtshaus;restaurant;;local;Mo-Su 11:30-00:00;https://www.weibel.at/;48.2076756;16.3759706
956432227;node;Leopoldstadt;Santo Spirito;restaurant;;;;https://www.santospirito.at/;48.2073196;16.3759548
957695876;node;Leopoldstadt;The Kent;restaurant;;;;;48.2050886;16.3717188
957695882;node;Leopoldstadt;McDonald's;fast_food;;burger;Mo-Th,Su 07:00-01:00;;;
957695888;node;Leopoldstadt;Metro Kinobar;cafe;;bistro;Mo-Fr 17:00-23:00;;;
957695894;node;Leopoldstadt;City Kebab;fast_food;;kebab;Mo-Th 09:00-24:00, Fr,Sa 09:00-06:00, Su 09:00-24:00;;48.2052661;16.3715506
957695900;node;Leopoldstadt;Cafe Porta;cafe;;;Mo-Sa 18:00-24:00;http://www.cafe-porta.com/;48.2083193;16.3749277
957695903;node;Leopoldstadt;Eisgrotte;cafe;;ice_cream;;;48.2056132;16.3732901
957695904;node;Leopoldstadt;Danieli;restaurant;;italian;Mo-Su 11:00-24:00;https://www.danieli.at/;48.2059321;16.3719407
974112051;node;Leopoldstadt;The Golden Harp;pub;;;Mo-Fr 09:00-02:00;;;
991972892;node;Leopoldstadt;The Church;pub;;;Mo-Th 18:00-02:00, Fr,Sa 18:00-04:00;;48.2112451;16.3872415
991984348;node;Leopoldstadt;Inigo;restaurant;;international;Mo-Fr 10:30-23:00;https://inigo.at/;48.2085651;16.3771347
1016849141;node;Leopoldstadt;Heartbeat;bar;;;;;48.2116576;16.3736846
1066143899;node;Leopoldstadt;Imperial Bar;bar;;;;;48.2013063;16.3729296
1076021076;node;Leopoldstadt;Österreicher im MAK;restaurant;;;;https://www.oesterreicherimmak.at/;48.2075637;16.3816084
1086064568;node;Leopoldstadt;Inseltreff Barbados;restaurant;;;;https://www.barbados.co.at/;48.2117448;16.4389444
1091505630;node;Leopoldstadt;Fritz von Stuwer;bar;;;;;48.2182276;16.4066187
1110205284;node;Leopoldstadt;Failys;bar;;snack;Mo-Sa 12:00-23:00, Su 14:00-23:00;https://www.failys.at/;48.2181759;16.4009525
1110205293;node;Leopoldstadt;Grill-Park;restaurant;;balkan;Tu-Su 11:00-22:00;;;
1110205298;node;Leopoldstadt;Gasthaus Möslinger;restaurant;;austrian;;;;
1110205309;node;Leopoldstadt;Marktstüberl;cafe;;;Mo-Fr 07:00-20:00;;;
1152590804;node;Leopoldstadt;Lhotzkys Literaturbuffet;cafe;;;Tu-Fr 10:00-18:00;;;
1168873317;node;Leopoldstadt;Trattoria Pizzeria All'Italiana;restaurant;;italian;Mo-Su 10:00-23:00;https://www.allitaliana.at;48.2010317;16.3932976
1168924767;node;Leopoldstadt;Donburi;restaurant;;japanese;Mo-Sa 11:30-22:00;;;
1177170464;node;Leopoldstadt;Lucky Pavillon;restaurant;;chinese;Mo-Su 11:00-21:30;https://www.lucky-pavillon-wien.at/;48.2098402;16.3914223
1177484868;node;Leopoldstadt;Wiener SchnitzelCenter;fast_food;;;Su-Fr 11:00-20:00;;;
1179555826;node;Leopoldstadt;Café Ministerium;cafe;;regional;Mo-Fr 07:00-20:00;;;
1184383558;node;Leopoldstadt;Gaia Kitchen;restaurant;;kebab;;;;
1188876218;node;Leopoldstadt;Dolce Vita;restaurant;;pizza;11:00-01:00;;48.2239235;16.3889557
1197118814;node;Leopoldstadt;Pizzeria il mercato;restaurant;;italian;;;;
1202206533;node;Leopoldstadt;Subway;fast_food;;sandwich;Su-Th 10:30-22:30;;;
1202223902;node;Leopoldstadt;Alef-Alef;restaurant;;;Mo-Th 17:00-22:00;https://www.alefalef.at/;48.2117023;16.3741316
1202227684;node;Leopoldstadt;Gutenberg;restaurant;;;Mo-Su 11:00-01:00;;48.2097643;16.3745702
1203033837;node;Leopoldstadt;Lindenkeller;restaurant;;regional;Mo-Su 11:00-23:00;;48.2103493;16.374659
1203034330;node;Leopoldstadt;Rot 12;bar;;;;;48.2104057;16.3747466
1203035338;node;Leopoldstadt;Hinterholz;restaurant;;;We-Sa 16:30-23:00;;48.2104334;16.3747814
1204182801;node;Leopoldstadt;Pizzeria Dalia;restaurant;;pizza;Mo-Su 11:00-22:00;;48.2377332;16.3844565
1205089151;node;Leopoldstadt;Gasthaus Kopp;restaurant;;regional;We-Su 10:00-23:00;https://www.gasthaus-kopp.at/;48.2378725;16.3871038
1209065429;node;Leopoldstadt;Cafe Susi 888;cafe;;;;;48.2386983;16.3827953
1209065582;node;Leopoldstadt;Hühnermeister;pub;;;Mo-Fr 09:00-20:00;;48.2377757;16.386862
1209065931;node;Leopoldstadt;Hühnerparadies;fast_food;;;Mo-Fr 08:00-20:00;;;
1210626716;node;Leopoldstadt;Okra Izakaya;restaurant;;japanese;Tu-Fr 18:00-23:00;http://www.okra1020.com/;48.2199933;16.3767272
1210626722;node;Leopoldstadt;ihana;cafe;;;Tu-Fr 08:30-17:00;;;
1210641219;node;Leopoldstadt;Flugfisch;restaurant;;asian;Mo-Su,PH 11:30-15:00,17:30-23:00;https://www.flugfischwien.at/;48.2199197;16.3714877
1210650748;node;Leopoldstadt;Pizzeria Cafeteria Hawler;restaurant;;pizza;;;;
1210661838;node;Leopoldstadt;Im Werd 1;pub;;;Tu-Sa 20:00-24:00+;;48.2171929;16.3761477
1210661841;node;Leopoldstadt;Cafe Gärtner;cafe;;;;;48.2173294;16.376192
1210670878;node;Leopoldstadt;TeWa;restaurant;;breakfast;;;;
1210670886;node;Leopoldstadt;Asia House;restaurant;;asian;11:30-15:00,17:30-22:30;;48.217016;16.3777852
1210670891;node;Leopoldstadt;Kamala;restaurant;;thai;Mo-Fr 11:00-15:00,18:00-21:00;;;
1210688188;node;Leopoldstadt;Pizzeria & Restaurant Briuni;restaurant;;pizza;Mo-Su 17:00-22:00;https://restaurant-briuni.at/;48.2187426;16.3823691
1210688189;node;Leopoldstadt;Mei Wei;restaurant;;asian;Tu-Sa 11:30-21:30;;;
1210688190;node;Leopoldstadt;Cafe U2;cafe;;;;;48.2197076;16.3819132
1233024762;node;Leopoldstadt;Yan Asia Imbiss;restaurant;;asian;Mo-Fr 10:30-21:30;;;
1244340110;node;Leopoldstadt;Ufertaverne;restaurant;;;Apr 12:00-21:00;;;
1253252236;node;Leopoldstadt;Kiss, the Cook tower;restaurant;;austrian;;;;
1272830638;node;Leopoldstadt;Restaurant Bukowina;restaurant;;romanian;Tu-Su 12:00-22:00;;48.2061837;16.3733474
1300145999;node;Leopoldstadt;dEZENTRAl;pub;;;18:00-24:00;;48.2198156;16.4051199
1307591888;node;Leopoldstadt;Pizzakeller;restaurant;;italian;Mo-Su,PH 11:00-21:00;https://pizza-keller.at/;48.2261032;16.4202635
1308569909;node;Leopoldstadt;Zur Grünen Hütte;restaurant;;regional;Mo-Sa 11:30-23:00;;;
1308579742;node;Leopoldstadt;Civediamo;bar;;;Mo-Sa 16:00-23:00;;48.2080721;16.378886
1308610739;node;Leopoldstadt;Frau Mayer;bar;;regional;Tu, Th 16:30-00:00;;;
1308654562;node;Leopoldstadt;Duchardt;restaurant;;fine_dining;Mo-Fr 18:00-24:00, Tu-Fr 12:00-15:00;https://duchardt.at/;48.209232;16.3768642
1308669727;node;Leopoldstadt;Wein & Co;restaurant;;international;Mo-We 10:00-22:00, Th-Sa 10:00-24:00, Su,PH 11:00-20:00;https://www.weinco.at/;48.2090629;16.3716936
1361170894;node;Leopoldstadt;Le Cèdre;restaurant;;lebanese;Tu-Su 11:00-24:00;https://www.restaurant-lecedre.at/;48.2182045;16.4055876
1361647973;node;Leopoldstadt;Cafe Hochedlinger;cafe;;;;;48.2195697;16.3729864
1362442780;node;Leopoldstadt;Perrella;cafe;;ice_cream;Mo-Su,PH 09:30-20:00;;48.2073435;16.3793791
1362500391;node;Leopoldstadt;La Massa;restaurant;;italian;;;;
1363294980;node;Leopoldstadt;Xpedit;restaurant;;italian;Mo-Fr 11:30-24:00;https://www.xpedit.at/;48.2106079;16.3813677
1363651570;node;Leopoldstadt;Denito;restaurant;;coffee_shop;;;;
1365266760;node;Leopoldstadt;Patara;restaurant;;thai;Mo-Sa 12:00-15:00,17:30-23:00;;;
1365685409;node;Leopoldstadt;Mian;restaurant;;asian;11:00-22:00;;48.234764;16.411077
1365701429;node;Leopoldstadt;E-Wok;restaurant;;asian;Mo-Fr 11:00-19:00;http://www.ewok.at/;48.2327081;16.4150951
1365701433;node;Leopoldstadt;Campus Suite;cafe;;;Mo-Fr 07:00-16:00;https://www.campussuite.de/stores/detail/bistro-1.html;48.2330204;16.4141791
1366570668;node;Leopoldstadt;Café Restaurant Hotel Biedermeier;restaurant;;;;https://all.accor.com/hotel/5357/index.en.shtml;48.2034914;16.38821
1366570684;node;Leopoldstadt;Heurigenkeller;restaurant;;;;;48.2036565;16.3883516
1366570922;node;Leopoldstadt;Weißgerberstube;restaurant;;regional;Mo-Fr 11:30-22:00;https://www.weissgerberstube.at/;48.2038439;16.3885545
1372365496;node;Leopoldstadt;Brösl;restaurant;;international;Mo-Sa 17:00-23:00;https://www.broesl.at/;48.2196267;16.4036927
1379024969;node;Leopoldstadt;Pizzeria Maradona;restaurant;;pizza;Mo-Fr,Su 11:00-22:00;;;
1382825037;node;Leopoldstadt;Burger King;fast_food;;burger;Fr-Sa 10:00-00:00;;;
1382825049;node;Leopoldstadt;McDonald's;fast_food;;burger;Mo-Fr 07:00-20:30;;;
1404785572;node;Leopoldstadt;Has Konya Etliekmek;restaurant;;turkish;Tu-Su 11:00-22:00;https://www.haskonya.at/;48.2300038;16.3732707
1411814679;node;Leopoldstadt;tarragona;restaurant;;;;;48.2352507;16.4218042
1426806930;node;Leopoldstadt;Figlmüller;restaurant;;austrian;Mo-Su 11:00-22:30;https://www.figlmueller.at/;48.2094207;16.3748431
1436309738;node;Leopoldstadt;That's Amore;restaurant;;italian;Mo-Sa 11:30-15:00,17:30-23:00;;;
1438797383;node;Leopoldstadt;Radatz;fast_food;;;Mo-Th 07:30-18:00;;;
1438797384;node;Leopoldstadt;Wulfisch;restaurant;;fish_and_chips;;;;
1443475427;node;Leopoldstadt;Saloon;restaurant;;steak_house;Su-Th 11:00-24:00;;;
1444705270;node;Leopoldstadt;Kukis Kombüse;restaurant;;;;https://www.kukla.at;48.2376831;16.4278123
1453831920;node;Leopoldstadt;Koh-i-noor;restaurant;;indian;11:30-14:30;;;
1461610055;node;Leopoldstadt;Taeko Ramen;restaurant;;asian;;;;
1463810528;node;Leopoldstadt;Moped;restaurant;;;Mo-Sa 17:00-23:00+;;48.2035966;16.3905834
1467120687;node;Leopoldstadt;Voodoo Burger;restaurant;;burger;Mo-Th, Su 11:00-22:00;;;
1467144790;node;Leopoldstadt;Das Kochwerk;restaurant;;;;;48.2050337;16.3894729
1467144791;node;Leopoldstadt;Pergola Pizza;restaurant;;pizza;Mo-Su 11:30-22:00;;48.2052679;16.389712
1467153076;node;Leopoldstadt;Hovarda Dance Club;bar;;;;;48.2276155;16.3703373
1467168557;node;Leopoldstadt;Kulturcafé HENRIETTE;bar;;;Th-Su 18:30-02:00;https://www.cafe-henriette.at/;48.2281492;16.3705109
1467290048;node;Leopoldstadt;Cafe papillon;cafe;;;Mo-Fr 07:00-24:00;;;
1467290073;node;Leopoldstadt;Café Bar Rakete;bar;;;We-Sa 18:00+;;48.2293755;16.3722173
1467290123;node;Leopoldstadt;Hasan's Gemüsekebap;fast_food;;kebab;;;;
1467300168;node;Leopoldstadt;Cafe Manhattan;cafe;;;"""invited guests only""";;48.2291862;16.3738082
1467300181;node;Leopoldstadt;Cafe Denise;cafe;;;Mo-Sa 08:00-22:00;;;
1467300183;node;Leopoldstadt;Freddys karaokeclub 29;bar;;;;;48.2300225;16.3760419
1467334210;node;Leopoldstadt;Bio Welt;restaurant;;indian;Mo-Su 11:00-01:00;https://biowelt-1200.at/;48.2304201;16.3757038
1467894759;node;Leopoldstadt;Das Göxl - Schnitzelmanufaktur;fast_food;;;Mo-Su 07:30-21:30;https://www.dasgoexl.at/;48.2304831;16.3735714
1467894768;node;Leopoldstadt;Diwan Holzkohlegrill;fast_food;;kebab;Mo-Fr 08:00-20:30;https://www.diwan.wien/filiale-1200/;48.2305025;16.3736501
1467894782;node;Leopoldstadt;Schnitzel Çukur;restaurant;;pizza;Mo-Su,PH 10:00-22:00;;48.2300343;16.3717828
1501971038;node;Leopoldstadt;Cafe Pony;cafe;;;Mo-Fr 10:00-19:00;;48.2432014;16.4363141
1501971050;node;Leopoldstadt;Piccolo;restaurant;;pizza;;;48.2433149;16.4360818
1532450178;node;Leopoldstadt;Seoul;restaurant;;korean;Mo-Sa 11:30-14:30,18:00-22:00;;;
1532450179;node;Leopoldstadt;Shin Taiwanese Eatery;restaurant;;taiwanese;Mo-Fr 11:30-22:00;;;
1540642339;node;Leopoldstadt;Curry Vibes;restaurant;;indian;We-Mo 11:00-22:00;https://www.curryvibes.at/;48.2255662;16.4216565
1546345158;node;Leopoldstadt;McDonald's;fast_food;;burger;Mo-Su 07:00-02:00;;48.2193481;16.3807626
1579075244;node;Leopoldstadt;Fischinsel;restaurant;;fish;Mo-Fr 08:00-23:00;;;
1588468283;node;Leopoldstadt;Actress Lounge;bar;;;;;48.2063405;16.3774348
1602085279;node;Leopoldstadt;Peters Treff;fast_food;;regional;"Mo-Su 10:30+ ""nur bei Schönwetter""";;48.2392064;16.4192977
1610928010;node;Leopoldstadt;Fett+Zucker;cafe;;;Mo-Fr 13:00-21:00;;;
1640430322;node;Leopoldstadt;Augenweide;restaurant;;steak_house;Mo-Sa 11:30-23:00;https://augenweide.wien;48.2129495;16.3780592
1640437064;node;Leopoldstadt;Wunderbar;pub;;;Mo-Su 17:00-02:00;http://www.facebook.com/WunderBarWien;48.2094749;16.3775515
1652083724;node;Leopoldstadt;Schnitzel Landmann;fast_food;;;Mo-Fr 10:30-22:00;;;
1660747765;node;Leopoldstadt;K. St. V. Rhaetia;pub;;;;;48.2283873;16.3721417
1672116144;node;Leopoldstadt;Uno Kitchen;fast_food;;;Mo-Fr 10:30-20:45;;;
1676768068;node;Leopoldstadt;Neulich;bar;;;Tu-Th 18:00-24:00;;;
1678557781;node;Leopoldstadt;Plachuttas Gasthaus zur Oper;restaurant;;regional;Mo-Su 11:00-24:00;https://www.plachutta.at/index.php?id=95;48.2035744;16.3711372
1679908508;node;Leopoldstadt;Paye's Pizza/Pasta/Kebap;fast_food;;kebab;;;;
1699092262;node;Leopoldstadt;Eiscafé la Fonte;cafe;;ice_cream;Mo-Fr 11:00-21:00;;;
1699092263;node;Leopoldstadt;Gasthaus Dresdnerhof;restaurant;;;Mo-Fr 10:00-22:00;;;
1715947090;node;Leopoldstadt;Novellino kosher food;restaurant;;;Mo-Th 12:00-14:45,17:00-21:45;;;
1717868177;node;Leopoldstadt;Zum weissen Rössl;restaurant;;regional;;;48.2144312;16.4005443
1722364856;node;Leopoldstadt;Grü Lounge;bar;;;;;48.2131507;16.4137038
1722364857;node;Leopoldstadt;Grü Bistro;restaurant;;;;;48.2131919;16.4135885
1740259398;node;Leopoldstadt;Patata;pub;;;Tu-Th 17:00-00:00;;;
1742005509;node;Leopoldstadt;Cafe Bistro Nadine;cafe;;;Mo-Sa 08:00-02:00, Su 10:00-22:00;;48.2392229;16.3764507
1742005517;node;Leopoldstadt;Absolut Cafe;cafe;;;;;48.2389638;16.3759071
1744479807;node;Leopoldstadt;Noodle House;fast_food;;noodle;;;48.2388532;16.3767109
1747954641;node;Leopoldstadt;Vital Lounge;restaurant;;;;;48.2334338;16.4112505
1751349362;node;Leopoldstadt;Imperial Cafe;cafe;;coffee_shop;;;48.2012162;16.3733827
1756941534;node;Leopoldstadt;Chill out;bar;;;17:00-02:00;http://www.chillout-lounge.at/;48.2118009;16.3721828
1764202761;node;Leopoldstadt;Istanbul;restaurant;;;Mo-Su 08:00-22:00;;48.2033066;16.3895358
1777315906;node;Leopoldstadt;Gasthaus Haller;restaurant;;regional;Mo-Su 08:00-24:00;https://www.gasthaus-haller.at/;48.2308368;16.373983
1786176042;node;Leopoldstadt;Burgerritos;restaurant;;;;;48.2264273;16.3858794
1791645252;node;Leopoldstadt;Bayram;fast_food;;kebab;Mo-Fr 10:00-20:00;;;
1801683335;node;Leopoldstadt;Pizzeria-Ristorante Fiorino;restaurant;;italian;closed;https://www.fiorino.at/;48.2164951;16.3870024
1804294334;node;Leopoldstadt;Sperling im Augarten;restaurant;;regional;Mo-Sa 09:00-22:00;;;
1832531890;node;Leopoldstadt;ef16;restaurant;;;Mo-Su 17:30-23:30;;48.2104257;16.3767041
1833111213;node;Leopoldstadt;der gockel;fast_food;;chicken;;https://www.dergockel.at/;48.2105828;16.3905864
1845377380;node;Leopoldstadt;Matcha Komachi;restaurant;;;11:00-22:00;;48.2147845;16.3850417
1852942198;node;Leopoldstadt;Schnitzelzeit;fast_food;;schnitzel;;;48.2266035;16.4230723
1852952105;node;Leopoldstadt;Vorstadtwirt;restaurant;;regional;Mo-Sa 10:00-23:00;;;
1852952316;node;Leopoldstadt;Kaimü;cafe;;;Mo-Su 08:00-02:00;https://cafe-kaisermuehlen.eatbu.com/?lang=de#;48.2262225;16.4231387
1852954796;node;Leopoldstadt;Adria Balkan Restaurant;fast_food;;pizza;;;;
1859898476;node;Leopoldstadt;Maschu Maschu;fast_food;;israeli;closed;;;
1859898477;node;Leopoldstadt;Hab's Burger;fast_food;;burger;Mo-Th 12:00-23:00, Fr,Sa 12:00-24:00, Su 12:00-23:00;;48.211957;16.3754105
1871912840;node;Leopoldstadt;Peri Imbiss;fast_food;;pizza;Mo-Su 11:00-23:00;;48.218911;16.4029191
1873911446;node;Leopoldstadt;Das Bootshaus;restaurant;;toast;;;;
1874254578;node;Leopoldstadt;Sternberg;restaurant;;;Mo-Sa 11:30-23:00;;;
1881195202;node;Leopoldstadt;Renas;restaurant;;;Mo-Su 09:00-22:00;;48.2240452;16.4035031
1881666783;node;Leopoldstadt;Le Petit Bazar;cafe;;;Mo-Fr 10:00-18:30;;;
1888701033;node;Leopoldstadt;Mozaik;restaurant;;mediterranean;Mo-Fr 17:00-23:00;;;
1888730233;node;Leopoldstadt;Mesze;restaurant;;greek;;;;
1888793839;node;Leopoldstadt;Homolje Grill;restaurant;;mediterranean;Mo-Su 09:00-22:00;;48.2231828;16.4043224
1889771200;node;Leopoldstadt;Minze;restaurant;;thai;Mo-Sa 11:30-22:00;https://www.minzevn.at;48.2166005;16.3773324
1894439571;node;Leopoldstadt;Leopoldstädter Deewan;restaurant;;pakistani;Mo-Fr 11:00-23:00;;;
1894747547;node;Leopoldstadt;Hassan's Restaurant & Pizzeria;fast_food;;afghan;;;;
1896113645;node;Leopoldstadt;Villa Victoria;restaurant;;regional;;www.vivus.cc;48.2155303;16.3958464
1896117010;node;Leopoldstadt;Jolly Ox;restaurant;;steak_house;We-Sa 18:00-24:00;;48.21006;16.3975496
1910233568;node;Leopoldstadt;Lezzet;fast_food;;turkish;Mo-Sa 09:00-20:00;;48.2385907;16.3832933
1911170470;node;Leopoldstadt;U Box;fast_food;;kebab;;;;
1916813668;node;Leopoldstadt;Altes Rathaus;cafe;;;Mo-Fr 11:00-22:00;;;
1918765993;node;Leopoldstadt;Taya Washoku Deli;restaurant;;japanese;Tu,We 12:00-15:00,17:00-20:30;;;
